type,subtype,level,srccountry,srcintf,srcintfrole,dstintf,dstintfrole,action,proto,service,policyid,appcat,duration,sentbyte,rcvdbyte,crscore,threat
0,0,0,4,0,0,0,0,4,6.0,257,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,247,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,257,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,257,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,223,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,257,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,257,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,10.0,60.0,0.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,190,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,106,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,7,0,0,0,0,4,6.0,260,75.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,60.0,1,25.0,52.0,260.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,300.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,300.0,0.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,261,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,190,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,190,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,190,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,190,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,300.0,0.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,190,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,300.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,190,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,22,0,0,0,0,4,6.0,81,82.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,48.0,240.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,184,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,10.0,60.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,10.0,60.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,60.0,320.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,10.0,60.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,48.0,240.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,48.0,240.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,262,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,40,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,300.0,0.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,59.0,1,25.0,300.0,0.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,26,0,0,0,0,4,6.0,232,87.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,10.0,60.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,48.0,240.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,6,0,0,0,0,4,6.0,223,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,6,0,0,0,0,4,6.0,223,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,106,89.0,1,0.0,0.0,0.0,30.0,2
0,0,1,10,0,0,0,0,6,1.0,9,49.0,1,0.0,0.0,0.0,5.0,2
0,0,0,4,0,0,0,0,4,6.0,259,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,178,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,300.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,48.0,240.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,300.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,300.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,47.0,1,25.0,52.0,260.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,300.0,0.0,5.0,1
0,0,0,6,0,0,0,0,4,6.0,106,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,24,0,0,0,0,4,6.0,81,82.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,25,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,10.0,60.0,0.0,5.0,1
0,0,0,33,0,0,0,0,4,6.0,171,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,10.0,60.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,10.0,60.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,300.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,240.0,320.0,5.0,1
0,0,0,6,0,0,0,0,4,6.0,111,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,263,87.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,25,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,40,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,25,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,13,0,0,0,0,5,6.0,0,49.0,1,25.0,52.0,260.0,5.0,1
0,0,0,13,0,0,0,0,5,6.0,0,49.0,1,25.0,52.0,260.0,5.0,1
0,0,0,13,0,0,0,0,5,6.0,0,49.0,1,25.0,52.0,260.0,5.0,1
0,0,0,13,0,0,0,0,5,6.0,0,49.0,1,25.0,52.0,260.0,5.0,1
0,0,0,13,0,0,0,0,5,6.0,0,49.0,1,25.0,52.0,260.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,264,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,106,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,300.0,320.0,5.0,1
0,0,0,7,0,0,0,0,4,6.0,260,75.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,360.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,300.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,300.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,300.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,240.0,320.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,300.0,0.0,5.0,1
0,0,0,6,0,0,0,0,4,6.0,111,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,300.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,10.0,60.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,10.0,60.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,10.0,60.0,0.0,5.0,1
0,0,0,0,0,0,0,0,5,6.0,0,59.0,1,25.0,60.0,320.0,5.0,1
0,0,0,6,0,0,0,0,4,6.0,141,87.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,10.0,60.0,0.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,300.0,0.0,5.0,1
0,0,0,6,0,0,0,0,4,6.0,178,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,106,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,1,10,0,0,0,0,6,6.0,0,49.0,1,0.0,0.0,0.0,5.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,1,10,0,0,0,0,6,6.0,0,49.0,1,0.0,0.0,0.0,5.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,1,10,0,0,0,0,6,6.0,0,49.0,1,0.0,0.0,0.0,5.0,2
0,0,1,10,0,0,0,0,6,6.0,0,49.0,1,0.0,0.0,0.0,5.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,111,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,1,10,0,0,0,0,6,6.0,0,49.0,1,0.0,0.0,0.0,5.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,1,10,0,0,0,0,6,6.0,0,49.0,1,0.0,0.0,0.0,5.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,15,0,0,0,0,4,6.0,24,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,141,87.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,106,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,265,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,106,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,266,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,267,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,268,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,28,0,0,0,0,4,1.0,3,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,28,0,0,0,0,4,1.0,3,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,28,0,0,0,0,4,1.0,3,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,111,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,28,0,0,0,0,4,1.0,3,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,28,0,0,0,0,4,1.0,3,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,28,0,0,0,0,4,1.0,3,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,28,0,0,0,0,4,1.0,3,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,28,0,0,0,0,4,1.0,3,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,28,0,0,0,0,4,1.0,3,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,267,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,28,0,0,0,0,4,1.0,3,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,150,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,267,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,267,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,267,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,178,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,267,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,178,89.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,101,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,267,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,269,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,269,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,269,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,267,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,1,1,1,1,1,1,6.0,82,52.0,0,54.0,240.0,575.0,0.0,1
0,0,0,4,0,0,0,0,4,6.0,269,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,269,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,269,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,6,0,0,0,0,4,6.0,141,87.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,190,79.0,1,0.0,0.0,0.0,30.0,2
0,0,0,0,0,0,0,0,5,6.0,0,49.0,1,25.0,128.0,320.0,5.0,1
0,0,0,4,0,0,0,0,4,6.0,269,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,269,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,269,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,269,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,269,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,269,72.0,1,0.0,0.0,0.0,30.0,2
0,0,0,4,0,0,0,0,4,6.0,269,72.0,1,0.0,0.0,0.0,30.0,2
